text,IN,VI,SE,AD,PO,CLEAN
잘주는 애들? 남자들 흔한대화 아녀?그게 왜 성접대야?,1,0,1,0,0,0
니애미 개보지년 ㅋㅋ,1,0,1,0,0,0
계집들은 여름에 브라자 대신에 꼭지만 가리는 접착식 테이프 붙이지 않나?,1,0,1,0,0,0
아니그럼 팬티를안입은거야?....헐....더러워....,1,0,1,0,0,0
좆 잡고 있었노,1,0,1,0,0,0
느금마개보지,1,0,1,0,0,0
박해미정도 글래머면 ... 최고의인기녀지,1,0,1,0,0,0
그건 니가 개보지년이어서 그런거 아닐까?,1,0,1,0,0,0
ㅋㅋㅋ 41살에20살이랑결혼한다데니 ... 후전드냐ㅋㅋ,1,0,1,0,0,0
권태기 온거 맞네. . 단물 쪽 빨고 버리는듯. ... 문제는 이런남자를 여자들이 좋아한다는거.,1,0,1,0,0,0
이자식 게이라더니 어디 숨겨놓은 딸이있네,1,0,1,0,0,0
니미 씹이나 차단해라.,1,0,1,0,0,0
겉은젊어보여도속은 늘어졋겟지?,1,0,0,0,0,0
아줌마가 노가다하면 남자들한테 존나 따임,1,0,0,0,0,0
요샌 혼전dduk Jill 이 유행인가? 이 ㅈ같은 재앙페미민국에서 수고하네,1,0,1,0,0,0
작가는 현실성 제로인듯..후덜덜 ..재결합? 결혼생활중 다른 여자 몸과 마음을 주물렀던 전남편과? 소오름...,1,0,1,0,0,0
이정도 보고 딸쳤음 자지가 약발 없이 서겠노?좆이 주인 잘못 만나 좆대가리 거무튀튀가 될정도로 뽑아낸 모양이노좆대가리야 다음 생엔 주인 잘 만나라,1,0,1,0,0,0
그럼 세울려고 홍준표상상하는거야? 노땅취향의 게이였단 말이노.,1,0,1,0,0,0
먹버전용인듯 이혼남도 한번냠냠 전현무도 어린년만나기전에 한번냠냠 쟤는 저래놓고 똥차보내고 벤츠온다고 믿고있겠지,1,0,1,0,0,0
얘랑 아이유랑 둘다 나이 많은 남자들에 대한 이상한 뭔가가 있나봄 Eww,1,0,1,0,0,0
얼굴 옆모습은 두껍고 아저씨 얼굴 처럼 발달하고 앞모습은 갸름하고 코는 디게 크고 찔쭉하고 허리둘래 20센치 그런년은 한국년 맞냐⁉️⁉️⁉️,1,0,1,0,0,0
병신옆에는 병신들이침흘리면서 있다는걸 모르는뇬들이 있네..무조건 남자혐오증 걸리지말고연예인. 인기인이라면 빤쯔흘리는뇬들이 얼마나 많은지 모르나...,1,0,1,0,0,0
틀딱 들 이거보고 서냐?,1,0,1,0,0,0
야하긴 개뿔 더럽게 늙어서 결혼못하는이유는 다있음,1,0,1,0,0,0
둘이 합의하에 찍어놓고 남자를 왜 건들여 미친 병신아 진작에 사과했으면 좋았잖아 이제와서 사과하면서 동영ㅅ때문에 사과하는척 지랄하노,1,0,1,0,0,0
그럼 섹스를 어떻게 배우는데? 니 자식한테는 글쓴이가 직접 가르쳐줘라 빻은소리 그만하고,1,0,1,0,0,0
저런곳에 일하는여자가 저런거 당했다고 하루하루 괴롭게 지낸다고?개가 웃겠다ㅋㅋ돈만주면 2차 나가는거 졸 좋아하는 애들 아니냐? 그리고 성매매 업소도 아니라고? 성매매 업소도 성매매 업소라고 안하고 성매매하거든?어이없네,1,0,1,0,0,0
ㅋㅋㄱㅋㅋㅋ세상 참좋아졌어 옛날같음 한놈은 감빵 한년은 다방행인데ㅋㅋ,1,0,1,0,0,0
#@이름# 누드화도 그린 족속들,1,0,1,0,0,0
#@이름# 기사 또  떳네 ㅋㅋㅋ 도대체 남자가 몇이냐??,1,0,1,0,0,0
평생을 권력을 지닌 남자들한테 그거 주던 습성이 있는 녀ㄴ 이 ㅎ 이러니까 우스운거지,1,0,1,0,0,0
무상연애 점지사께서 그런소리 하시니  바지 내리는 소리 하고 있네 ㅉ,1,0,1,0,0,0
#@이름#아 이제 바지 내리러가자~~~~^^,1,0,1,0,0,0
발정난 ?? 들만 있나.....,1,0,1,0,0,0
#@이름# 너같은 더럽고 추잡한 인간걸레 반드시 대한민국 국민의 처절한 심판을 받게 될것이야~,1,0,1,0,0,0
YUJI #@이름#와 도리도리의 무식의 끝은 어디인가??? 근데 #@이름#는 이놈 저놈 몸보시라도 해줬지...천한 년놈들....,1,0,1,0,0,0
역시 걸레네 ㅋㅋ,1,0,1,0,0,0
??so tiny한 그들의 그곳이 불러온 국격살살녹는 현장! tiny한 그곳과 비례한 지능이 이렇게도 무섭네요 ㅠ,1,0,1,0,0,0
탈레반은 여자를 사육하면서 남자를 위한 놀이개 정도로 생각 하는구나.!! 우리의 조선시대쯤 되네.!!,1,0,1,0,0,0
여자 치마속에 #@이름#같은 보물이 들었나 수준낮은 식자들이나 난리부르스지!^^,1,0,1,0,0,0
발정찌라시 #@이름# 방가네 일본사촌놈일듯...ㅋ,1,0,1,0,0,0
“북한 #@이름# 기쁨조 시킬 명단 작성중”… 페미니스트 들 사라져.,1,0,1,0,0,0
살다보니 올림픽 상대팀 응원을 다하네^^원정숙소까지 룸아가씨 불러 대기시키고 에라이!!!,1,0,1,0,0,0
근친상간으로 이루어진 쪽바리들아 늬들 생김새를 봐라 근친으로 인한 지저분한 덧니 어쩔거냐,1,0,1,0,0,0
#@이름# 몰카 동영상은 없냐? 돼지가 그짓하는것도 볼만하겠네,1,0,1,0,0,0
얼마나 핥고 싶었으면 저런걸 핥고 있냐?,1,0,1,0,0,0
고추도 안서는 쪽발이새끼들이 뭘 남한테 지적ㅋㅋㅋ,1,0,1,0,0,0
#@이름#? 알콜중독자였던거 같은데 #@이름#이 대취해서 裸身으로 드르렁 거리며 자빠져 자는게 성경에 등장하던데 그 추한 모습을 안 보려 딸이 뒷걸음질 치며 지나간다고 성경에 씌여있잖아? 그래서 먹사들이 떡 치는걸 좋아하나? 떡~하니 찰지게 잘 치나?,1,0,1,0,0,0
저딴 젓비린내나는 계집애한마디에 나라꼬라지하고는,1,0,1,0,0,0
판사 지루인가? ㅋㄷㅋㄷ앞으로 10분내 섹스하면 되겠네,1,0,1,0,0,0
족바리도 성취행이 있나?..자유롭게 만저도 되는 나라 아닌가?..,1,0,1,0,0,0
10대 한국나이로 20대이라해도 아직 어린놈이 얼마나 문란하게 살면 여태껏 관계했던 여자들중에 임신한 여자는 한명도 없단 소릴 당당하게 하냐~ 그리고 불임이라 속이고 관계하는 놈이 낙태반대라니 진짜 웃기는 세끼네 저거,1,0,1,0,0,0
미개한 놈들이 지 몸관리 바닥이면서 꼭 정력제 찿더라 특히 5시방향 촌놈들,1,0,1,0,0,0
체조선수의 유니폼에 성적 대상화가 관련이나 있나?굳이 체조가 아니라도 운동선수 유니폼에 무슨 성적대상화?조리퐁보고 눈 뒤집힌 그 집단과 다를바없네,1,0,1,0,0,0
개조선은 성매매 #@이름# 일보아니랄까봐 이딴 기사만 좋아함,1,0,1,0,0,0
아이티에서 일어난일로 현정부 비간을 하다니 참신하다 니들은   연구팀이 있니  ?  이게 일이니 ?  기업에서 돈주니 ?  국정원이니 ?  뇌가없니 ?  고추가안서니 ? 초딩이니 ?  여자가없니 ?,1,0,1,0,0,0
미천넘 돈벌이에 눈멀어 선수들 사지로 모는놈 #@이름#야 일본에 있을때 #@이름#한테 마스터베이션이나 잘배워가 니나라가 전파하렴 무식한것들,1,0,1,0,0,0
잠자리는 더 쓰레기급이겠네,1,0,1,0,0,0
정말 짱깨스럽다 그나저나 여자는 왜 모자이크처리하나? 섹시하고 이뿐듯 한데?,1,0,1,0,0,0
고위간부 수청 거부하면 저렇게 되는듯 ㅋㅋ 짱깨는 과학이다,1,0,1,0,0,0
호텔에 여자 장기숙박시켜놓고정력다 빼고올림픽가서 기본기도없이 투지도없이 지고ㅡ?,1,0,1,0,0,0
운동은 대충 밤마다 술판에 여자돌려먹는 프로야구 선수들보다는 낫지 싶으다,1,0,1,0,0,0
저런걸 설치 미술작품이라고 한심하구나 성폭행해도되는 장소라고 정해준거임,1,0,1,0,0,0
우와악 아가야때 저정도면 우와아 지금은 떠허어어억 역시 외국인의 거시기는 어릴때부터 남다른 발육을 자랑 하는구만 풀발 8센티 씨바 ㅠ,1,0,1,0,0,0
성이 컨트롤안되는 남성은 더러운 존재 ~,1,0,1,0,0,0
대낮에  나체로  그것도 공사현장에?안봐도  수준을  알겠네,1,0,1,0,0,0
내 아내는 강남 룸싸롱 호스테스 출신.... 더러워라.,1,0,1,0,0,0
꼬치도 안씻고 다닐꺼 같은것들,1,0,1,0,0,0
알몸 맞네. 창피라는 개념이 없는 계집이지,1,0,1,0,0,0
돈이 좋네 소녀딸 밖에 안되는데 여자도 돈이면 환장하니 할배하고 하고싶냐 10대에 ㅡㅡ 고*,1,0,1,0,0,0
죽은 친구 불알 만지는 소리 하지 말고 군대나 가라.,1,0,1,0,0,0
지어미랑 낑낑하는 더러운 원숭이의나라!,1,0,1,0,0,0
어떤새끼가 그런 무식한 소리를 하냐? 머리카락이 짧다고 페미니스트면 조씨 짧으면 다 조루냐? 말이 말같아야지.... 그리고 페미니스트면 그게 또 어쩐데? 올림픽을 알지도 못하는것들이 저기 가는게 얼마나 어려운건데.... 사는게 의미도 없는 니들하고는 차원이 다른 사람들이다,1,0,1,0,0,0
줏대도 좃대도 없는 인간,1,0,1,0,0,0
그러니까 결론은 성상납에 마약까지 하면서 나름 성공했는데 가슴크기 때문에 #@이름# 짤리면서 뒷방신세 되니까 SNS로 어그로나 끌어보자 이건데.... 이정도면 피해자가 아니라 범죄자 고해성사 수준,1,0,1,0,0,0
벌받는거야..중국은..울지마라.중꿔암캐야.,1,0,1,0,0,0
어우. 역겹다. 호주도 말하는 짐승들 참 많다. 따지고보면 호주로 매춘부 일하러 가는 인간들 많은거 다 이유가 있는거다.,1,0,1,0,0,0
탁읍읍 : 가슴없는 여자의 탱크톱은 테러,1,0,1,0,0,0
사내가 불랄차고 쯔쯧,1,0,1,0,0,0
긍데 저 모습도 섹시 하다 역시 갓녀들은 뭘 입어도 핏이 살아 있음.... A 컵 투성이인 한녀들인 백날천날 입어 봤자.....볼룸이 없음....,1,0,1,0,0,0
벗은거나 똑같은데?:  모멸감??느낄줄알아??그럼 그렇게 입고는 안다닌지!!정말 몸파는여자처럼 싼티나게 입었다!  입고 있는만큼 대접 받는거다!!정장입고 타봐!!  대접받지!!헐벗은 옷처럼 뇌도 헐벗은듯!!,1,0,1,0,0,0
뭐어쩌라교  참  잘하네요 이러냐?  그러니 일본한테 맨 자위소리나듣지 ㅋㅋ,1,0,1,0,0,0
저년만지면 성추행이다 뭐다 돈 뜯어낼려고 개발악했을듯 아닐수도있는데 한국은 그렇다고 ㅋㅋㅋㅋ,1,0,1,0,0,0
#@이름# 아는 지인 절대로 콜걸아니라고 그럼 모포부대냐 아이 더러운 영구퇴출어떠냐구요. 프로야구 참 구역질난다 요즘 소상공인들 눈물이 말라 한숨뿐인데 기생에 술판 딴나라사람들이넹.,1,0,1,0,0,0
여자초등학생 꽃뱀이네. 나중에 커서 여러 남자 잡겠구나.,1,0,1,0,0,0
모텔.호텔.....걸레들이 드나든다고 계산대가 다 닳았다,1,0,1,0,0,0
한남 꼬치 작아서 안함,1,0,1,0,0,0
남자들이 다 #@이름#이 처럼 여자라고 만져대진 않죠..이성이 있으면 그렇게 안해요. 이 변호사도 원숭이랑 똑같은 놈이네...,1,0,1,0,0,0
구ㆍ멍동서들 ? 진짜 더럽다 이놈들,1,0,1,0,0,0
차별같은 소리하네 발정난 개냐? 개는 자식이라도 만들지 니들은 존중받을 자격 없어,1,0,1,0,0,0
페미니즘을 반대하는 남성은 성*기가 작고 연애시장에서 도태될 것이다(일반적으로 자주 보이는 욕설)페미니즘을 주장하는 여성은 비만일 것이다(일반적으로 쓰여지는 쿵쾅 무겁다라는 욕설의 기저 논리)ㅋㅋ 영혼의 쌍둥이,1,0,1,0,0,0
그럼 승리도 잘주는남자인가?? 나쁜 자슥!! 부끄러운줄 알아야지.,1,0,1,0,0,0
요즘 길에 여학생들이 바람불면 빤쓰가 살짝살짝보이는 검은천을 두르고 다니는듯한 학생들이 더러 많더라 얘들아 너거들은 그렇게나 빤쓰를 보여주고 싶냐? 청소년들 성범죄유발죄로 모조리 처벌해야 된다는 생각이 볼때마다 들더라 어린여학생이 도대체 커서 뭐가 될라꼬... 선생님들 여학생들 치마와 복장검사 그건 아주 잘하는 것이다,1,0,1,0,0,0
아 페미보력 이것밖에 안되나요? 정말 개탄스럽고 부끄럽네요 같은 편조차 안도와주고 \보력보력힘죠\ 하더니 쪽팔려요ㅠㅠ,1,0,1,0,0,0
변 태 ㅅ ㅣ ㄲ ㅣ 니 마누라랑 딸년한떼 물어봐라,1,0,1,0,0,0
여왕벌과 쫄자들인가..담배꼬나물고 성추행하는 모습만 봐도 너의 미래가 보인다.,1,0,1,0,0,0
또 투썸 즐겼나보네.. 야구하는 시키들은 다 변태여 뭐여..,1,0,1,0,0,0
제 정신이냐? 자위나 하라니까! 나이를 똥으로 먹나?,1,0,1,0,0,0
저기엔 김치들이 넘쳐난다. 개념없는 성괴 김치들..그리고 그 김치맛좀 보려는 남자들,1,0,1,0,0,0
여자애들이 더해 발랑 까진것들,1,0,1,0,0,0
별창일이 기사거리가 됨? 뭘 받앗냐 인터넷기자야 성상납이라도 받앗냐,1,0,1,0,0,0
#@이름# #@이름# 때는 조용하더니 하면서 부들거리는 애들 특 - 애초 여자가 성범죄를 당하든 말든 1도 관심 없었으면서^^ 남이 하는 일에 감놔라 배놔라 함ㅋㅋㅋㅋㅋ 걍 페미니스트가 잘나가니까 뭐라도 꼬투리 잡아보려고 ㅂㅜ랄발광ㅉㅈ #@이름# 화이팅~~!,1,0,1,0,0,0
뒤로 여자 덮치고 앞으로는여성 인권변호사는위선이지. #@이름#도 그래,1,0,1,0,0,0
ㅋㅋ 야야ㅡ. 니 뭐라하는겨ㅡ. 이제 별잡것들이 공작이란소리를 지껄이네.. 아가씨끼고 룸에서 술 얻어쳐먹을때는 니세상이였잔아..,1,0,1,0,0,0
이만원 아끼지말고 대실써라 이 개 쉽  종자들아 더러운  쓰래기들아,1,0,1,0,0,0
결혼 전 ㅅㅅ는 실수로 한 생명을 태어나게 하는 미친짓이다 준비되고 계획된 ㅅㅅ가 아니라면 하지 마라 인간이 동물처럼 눈 맞아서 ㅅㅅ하고 애 낳으면 그게 인간이냐 짐승이지 실수로 낳은 애는 운명이 얼마나 안타깝냐,1,0,1,0,0,0
에라  구멍동서들많아든든하것다.,1,0,1,0,0,0
역시 발정난 한남들이 한남한 사건ㅉ 이제 놀랍지도 않다ㅉㅉ,1,0,1,0,0,0
관장도 안하고 똥구녁에서 똥즙이 질질 나오갰다 야 드럽다 드러워,1,0,1,0,0,0
걸레가 걸레 했네!!,1,0,1,0,0,0
밥쳐묵을때 식당에서 5명 이상 옹기종기 모여 수다떨며 밥쳐묵는 여편네들 제발 뇌라는걸 달고다니는 인간이라면 쫌 작작좀 떠들자 그리고 저녁만 되면 삼삼오오 모여 술쳐묵는 남자쉐릐들 술쳐먹고 여자끼고 단란주점 갈시간에 집에가서 늬미새끠들하고 대화의 장을 열던 교육을 하던 좀 하고 띄뻘것들아,1,0,1,0,0,0
제발 싸돌아 댕기지 마라. 일주일만 집콕해라. 술집 가는 년. 놈들은 집에서 자위하고,1,0,1,0,0,0
유부남들이 여자불러서 술마시다가 코로나 ㅋㅋㅋ,1,0,1,0,0,0
생기신게 꼭 기새 오라버니 같이 생기시고 춤만 추시면 돌리도가 자연스럽게 나오시는 전셩적인 캬바래 돌림이 같으시네.,1,0,1,0,0,0
크레이지X이네. 신체부위를 만져?? ㅋㅋ 어이가 없다.,1,0,1,0,0,0
요즘 남자나 여자나 정조관념도 없고 남자나 여자나 대부분이 다 걸레들인데 누가누굴 욕하나!그냥 혼자살다가 가라! 어쩌다가 세상이 이렇게 됬나.ㅉㅉㅉ,1,0,1,0,0,0
#@이름#씨가 #@이름#과 불륜을 했다고 하더라도#@이름#아!  너는 뭐냐? 몸을 줬으니 나랑 딸의 생계를 책임지라는 거냐?요구사항을 말해봐라창피한지도 모르고 사랑타령이라니~#@이름#씨가 너를 책임질  경우는 없으니 다른 호구를 찾는게 빠를듯 하구나한국의 여성들을 망신시키고 있다는 사실을 모르다니~,1,0,1,0,0,0
여기에 쓰레기 같은 답글 다는 남자들 참 많네... ^.^ 부랄 쉰내 좀 그만 풍기고 다니길,1,0,1,0,0,0
서울이나 폐쇄해라 사적모임 제한하면 뭐할건데 클럽이나 룸싸롱 쳐 기어가면 대량확진인데 상식적으로 교통편을 감축할게 아니라 퇴폐업소랑 유흥업소부터 틀어막아,1,0,1,0,0,0
?? 자석들아~! 더럽게 뭐하는 짓이고? 모텔가라 쓰레기들아. ?? 자석들 지들 거시기 제거수술은 몇천씩 쓰더만 연로하신 부모님 병원비는 못내는 비굴한 자식들~!,1,0,1,0,0,0
ㅋㅋㅋ야구해서 번 돈으로 원정나가서 저렇게 드럽게 논다니…그렇게 떡/이 치고 싶냐? 스포츠 정신도 없는 프로야구 해체가 답이다,1,0,1,0,0,0
많아요 많아….. 자세잡아준다고 막 만지지. 여학생은  남자교수 위험해요. 난 딸은무조건 여자교수한테 보낼거야.,1,0,1,0,0,0
어이상실이다~ㅋ 도대체 기자가 하고픈말이 모냐?술집여자여도 상관없다는 소린가?ㅋ,1,0,1,0,0,0
*주년 기념으로 원숭이무덤에 여자속옷이라도 선물해야할듯,1,0,1,0,0,0
진짜 웃긴거 폐미들은 남자 고추이야기 하는거좋아함ㅋㅋㅋㅋ 논리적으로 이야기하면 페미는 니 고추가 작서 그렇대 무적의논리ㅋㅋㅋㅋ,1,0,1,0,0,0
요즘애들 저런거 모르고 가출할꺼같냐?그 영악한 것들이?지들끼리 조건돌리는 것들인데?니들이나 미성년자 사먹을 생각하지마라,1,0,1,0,0,0
#@이름##@이름#은 여자로 보이질 않지만....쩝....#@이름#은 고장난 장난감 #@이름#도 서게하니....당연 #@이름#씨가 데이트로 아는게지....너도 설것이라고.,1,0,1,0,0,0
